gene	DMSO1_6	DMSO1_6	DMSO1_6	DMSO1_6	DMSO1_6	DMSO1_6
ENSRNOG00000020776	1671	1404	1408	1827.001	1263	1458
ENSRNOG00000020777	327.6347	328.2323	280.7915	264.2302	269.3273	293.1929
ENSRNOG00000020778	14	11	11	15	8	4
ENSRNOG00000020779	42.709	42.879	50.4346	29.3127	35.9656	73.6852
ENSRNOG00000020781	66.3538	57.59	9.30807	37.1189	45.6847	37.9451
ENSRNOG00000020782	1061.00079	993.9993	875.00007	1304.00031	861.99988	1041.9999
ENSRNOG00000020783	50	23	40	40	39	41
ENSRNOG00000020784	10	11	14	3	2	7
ENSRNOG00000020791	1453	1424	1392	1487	1523	1397
ENSRNOG00000020792	269	273	204.9998	291	252.9999	291
ENSRNOG00000020793	832	888	753	890	839	798
ENSRNOG00000020797	55	61	44	67	62	46
ENSRNOG00000020799	119.488	127.466	138.469	138.459	131.772	116.235
ENSRNOG00000020801	0	0	0	0	0	0
ENSRNOG00000020803	56	52	27	42	41	47
ENSRNOG00000020804	3011	2605	3009	2824	2563	2529
ENSRNOG00000020805	0	1	4	1	0	7
ENSRNOG00000020807	466	340	478	553	367	378.577
ENSRNOG00000020811	248	200	235	249	200	200
ENSRNOG00000020812	3082	2606	2707	4296	2903	2699
ENSRNOG00000020813	2229.88	1673.94	2103.95	2555.61	2506.01	1599.12
ENSRNOG00000020817	0	0	0	0	0	0
ENSRNOG00000020821	156.767	110.262	145.068	204.471	178.212	123.186
ENSRNOG00000020822	2446	2391	2122	2209	2302	2306
ENSRNOG00000020827	0	0	0	0	0	0
ENSRNOG00000020828	378	297	505	487	451	258
ENSRNOG00000020829	917	845	742	1031	773	861
ENSRNOG00000020830	5.48239	3	17.999969	12.99997	4.81461	7.99972
ENSRNOG00000020832	24	25	42	69	43	27
ENSRNOG00000020833	69	46	96	97	61	79
ENSRNOG00000020835	39	52	42	57	47	66
ENSRNOG00000020836	98.4279	94.1866	129	129.592	92.181	102.654
ENSRNOG00000020837	0	0	0	3	2	1
ENSRNOG00000020839	143	78	122	136	131	67
ENSRNOG00000020843	6563.8	6143.27	6707.86	8231.69	6468.24	5984.83
ENSRNOG00000020845	95	91	116	117	111	140
ENSRNOG00000020847	335	349	343	423	336	308
ENSRNOG00000020848	474	531	507	611	563	395
ENSRNOG00000020849	3	2	3	2	8	4
ENSRNOG00000020851	1262	1032	1076	1208	1208	1028
ENSRNOG00000020853	2112.982	1834	1612.952	2037.904	1880	1657.003
ENSRNOG00000020857	1119.822139	962.62363	906.87408	1039.5296103567	1030.104292209	875.1939710813
ENSRNOG00000020860	113	100	134	178.9999	115	117
ENSRNOG00000020862	1701	1165	1289	1874	1939	1083
ENSRNOG00000020863	3	1	0	3	2	2
ENSRNOG00000020864	3	0	2	2	1	1
ENSRNOG00000020865	33.1815	40.1106	38.20931	37.1629	37.2617	30.2
ENSRNOG00000020867	872.43	721.954	787.619	898.0663	859.5834	706.4692
ENSRNOG00000020869	1005	1010	1096	1047	1035	934
ENSRNOG00000020871	947.0001	662	905.9996	1073.9969	1064.9973	636.0001
ENSRNOG00000020872	1.08819	0	0	0	0	0
ENSRNOG00000020873	102.491	81.2119	86.8829	83.6398	73.1848	89.9
ENSRNOG00000020874	0	0	0	0	0	0
ENSRNOG00000020875	9.03944	6.08296	10.0979	5.06877	9.22139	7.14839
ENSRNOG00000020876	1193.992	1154.998	1106	1275.004	1296.994	1298.997
ENSRNOG00000020877	1	0	0	0	0	2
ENSRNOG00000020878	1772	1698	1845	2125	1752	1722
ENSRNOG00000020879	34	30	39	63	28	42
ENSRNOG00000020880	450	476	377	465	402	394
ENSRNOG00000020881	1143.99844	1051.99748	1059.00165	1107.00028	959.99972	1102
ENSRNOG00000020882	414.00012	393.9996	446	525.0003	456.99975	403.9998
ENSRNOG00000020883	117	131	188	155	113	132
ENSRNOG00000020884	3	4	0	1.31561	0	1
ENSRNOG00000020888	0	0	0	0	0	0
ENSRNOG00000020889	4028	3735	4173	4802	4628	3562
ENSRNOG00000020890	0	0	0	0	0	0
ENSRNOG00000020891	10	8	7	19	17	7
ENSRNOG00000020892	1833.995	1664.004	1763.998	1962.996	1872.003	1545
ENSRNOG00000020893	1660.943	1461.003	1429.995	1673.999	1526	1426.995
ENSRNOG00000020894	2193.86	2284.82	2174.74	2531.81	2201.68	1987.83
ENSRNOG00000020897	3263	3247	3238	3724	3519	3176
ENSRNOG00000020899	0	0	0	0	0	0
ENSRNOG00000020901	22	9	6	13	19	9
ENSRNOG00000020902	721	608	674	742	681	613
ENSRNOG00000020903	105	104	74	106	114	111
ENSRNOG00000020904	203.074	194.197	183.169	156.222	237.837	187
ENSRNOG00000020905	2876	2611	2620	2700	2833	2597
ENSRNOG00000020906	613.926	587.803	646.831	696.778	667.162	589.9996
ENSRNOG00000020907	1	0	0	1	1	0
ENSRNOG00000020908	151.9996	103	122.9996	133.0003	103	112
ENSRNOG00000020915	2198	1955.001	2191.005	2072.001	2125	1984.005
ENSRNOG00000020916	754	685	710	853	728	677
ENSRNOG00000020918	1529.4392	1503.69	835.9676	1097.64	1094.2762	1296.255
ENSRNOG00000020922	8110	5775	3265	6982	7675	6483
ENSRNOG00000020923	350.0005	344.0005	223.9997	304.0001	258.0004	319.9997
ENSRNOG00000020925	691	683	526	724	638	646
ENSRNOG00000020927	10	14	12.99999	15	10	10
ENSRNOG00000020929	392	359	402	428	395	333
ENSRNOG00000020930	606	588	558	666	595	486
ENSRNOG00000020932	0	0	0	0	0	0
ENSRNOG00000020935	850	812	909	850	882	642
ENSRNOG00000020936	214	200	227	203	225	216
ENSRNOG00000020937	3444.28	3249.13	3086.37	3346.71	3160.75	3011.88
ENSRNOG00000020938	978.9997	865.9996	581.9996	789.9997	876.9996	918.0004
ENSRNOG00000020939	0	0	0	0	0	1
ENSRNOG00000020941	1160	1192	1272	1142	1270	1088
ENSRNOG00000020942	236	176	226	202	169	218
ENSRNOG00000020945	0	0	0	0	0	0
ENSRNOG00000020946	458.618	572.799	580.76	591.313	533.615	514.769
ENSRNOG00000020947	1653	1698	1753.96	1850	1804	1604.94
ENSRNOG00000020948	451	508	635	600	591	475
ENSRNOG00000020949	3	2	3	1	2	1
ENSRNOG00000020950	1674.73	1507.02	1541.47	1745.17	1567.34	1412.58
ENSRNOG00000020951	77.901	47.9097	72.6979	100.90159	65.73096	63.02031
ENSRNOG00000020952	428	338	301	388	315	375
ENSRNOG00000020953	10	0	6	4	5	6
ENSRNOG00000020955	98322	95314	86554	100704	93086	101715
ENSRNOG00000020956	978	948	1110	1040	1075	839
ENSRNOG00000020957	11	12	8	16	13	13
ENSRNOG00000020970	118	143.0002	138.9999	120	112	113
ENSRNOG00000020975	525.267	568.979	507.529	654.832	588.658	540.422
ENSRNOG00000020979	4762	5233	5074	5427	5006	4867
ENSRNOG00000020980	2.24357	2.37079	2.81694	3.08703	1.00455	2.54515
ENSRNOG00000020981	78	93	18	66	75	80
ENSRNOG00000020982	10482.2	12362.3	11127.2	12042.7	10869	11334.4
ENSRNOG00000020985	45	42	78	68	76	34
ENSRNOG00000020989	521.31	446.841	545.82	552.147	446.947	462.607
ENSRNOG00000020990	2	3	4	3	5	1
ENSRNOG00000020991	11	9	12	10	10	13
ENSRNOG00000020993	0	1	0	0	0	0
ENSRNOG00000020994	2081	2100	2228	2388	2186	2087
ENSRNOG00000020995	6	7	7	12	8	7
ENSRNOG00000020996	1362.69	1312.16	1595.18	1520.85	1484.05	1209.39
ENSRNOG00000020997	9.78291	5.66492	10.3262	4.0117	3.01022	4.67799
ENSRNOG00000020998	2	2	5	0	2	1
ENSRNOG00000021000	6	11	8	9	3	16
ENSRNOG00000021001	0	0	0	0	0	0
ENSRNOG00000021002	0	2	0	0	1	0
ENSRNOG00000021003	220	253	337	388	316	244
ENSRNOG00000021004	256	263	283	331	265	193
ENSRNOG00000021005	1108	1230	1223	1361	1143	1046
ENSRNOG00000021006	1395	1565	1489	1625	1500	1492
ENSRNOG00000021007	602	567	613	717	625	576
ENSRNOG00000021009	14.00001	23.00004	36	29.00004	32	27
ENSRNOG00000021010	354.99952	371.99952	436.99993	460.00028	428.9996	366.00018
ENSRNOG00000021011	8	1	7	10	5	6
ENSRNOG00000021012	863	769	799	819	727	749
ENSRNOG00000021013	141	175	133	181	151	119
ENSRNOG00000021014	5	5	9	11	4	4
ENSRNOG00000021015	52	56	48	36	42	59
ENSRNOG00000021016	2	5	2	4	1	1
ENSRNOG00000021017	306	309	379	355	367	261
ENSRNOG00000021018	4	5	2	3	1	6
ENSRNOG00000021020	1	0	0	2	1	0
ENSRNOG00000021021	0	0	0	0	0	1
ENSRNOG00000021023	1	3	0	7	1	1
ENSRNOG00000021024	1881.997	1680.006	1787.998	1923.999	1959.002	1681.321
ENSRNOG00000021025	995	892	748	1121	1081	869
ENSRNOG00000021026	825	739	768	827	828	714
ENSRNOG00000021027	419	447	760.9998	797.0003	642.9996	473
ENSRNOG00000021029	121	186	66	109	162	93
ENSRNOG00000021031	3403.997	3077.999	4100.004	4040	3882.003	2924.001
ENSRNOG00000021032	788	791	804	930	833	798
ENSRNOG00000021035	12131	14080	12567	13691	12586	12523
ENSRNOG00000021037	2	2	0	1	0	0
ENSRNOG00000021039	6.54997	2	8	6	6.73552	7
ENSRNOG00000021041	449	507	631	656	611	466
ENSRNOG00000021042	2982	3358	3297	3500	3281	3143
ENSRNOG00000021044	1589	1220	1397	1641	1450	1288
ENSRNOG00000021046	10.45	10	25	13.00001	11.26448	8
ENSRNOG00000021047	2237	2061	1960	2318	2088	2024
ENSRNOG00000021048	11	8	13	9	6	10
ENSRNOG00000021050	0	0	0	0	1	0
ENSRNOG00000021051	1482	1517	1684	1679	1727	1476
ENSRNOG00000021052	1250	984	1108	1161	1109	1005
ENSRNOG00000021053	562	554	601	499	491	570
ENSRNOG00000021054	988	893	901	1026	926	875
ENSRNOG00000021056	39.1278	27.1065	39.1668	35.1232	35.1088	25.1113
ENSRNOG00000021057	2967	2796	2750	2845	2524	2605
ENSRNOG00000021058	745	727	602	785	715	650
ENSRNOG00000021060	4	2	1	0	1	3
ENSRNOG00000021061	328	309	420	416	359	298
ENSRNOG00000021062	405.9996	494	373	451	432	419
ENSRNOG00000021063	65	51	67	92	99	53
ENSRNOG00000021065	0	0	0	0	0	0
ENSRNOG00000021066	0	0	0	0	0	0
ENSRNOG00000021067	41	28	25	43	30	41
ENSRNOG00000021068	1293	1159	1296	1326	1222	1153
ENSRNOG00000021069	0	0	0	0	0	0
ENSRNOG00000021070	0	0	0	0	0	0
ENSRNOG00000021071	0	0	0	0	0	0
ENSRNOG00000021072	0	0	0	0	0	0
ENSRNOG00000021074	1	0	1	1	0	1
ENSRNOG00000021078	0	0	0	0	0	0
ENSRNOG00000021079	8026	7431	7161	8255	8002	8447
ENSRNOG00000021081	990	929	968	988	982	947
ENSRNOG00000021082	2211	2115	2401	2525	2362	1924
ENSRNOG00000021084	73	67	92	66	93	79
ENSRNOG00000021085	4805	3937	3979	4869	4515	3782
ENSRNOG00000021086	390	363	415.00016	387.99951	391.0004	339.99968
ENSRNOG00000021087	31.0019	34.2529	45.3437	35.9392	31.3349	29.1014
ENSRNOG00000021088	105	117	165.9997	146	145.0002	108
ENSRNOG00000021090	12163	11292.8	14037	13366	13200	11073
ENSRNOG00000021091	38	25	14	27	46	21
ENSRNOG00000021092	449	393	443	549	418	423
ENSRNOG00000021093	17	10	19	11	14	8
ENSRNOG00000021095	13.7356	14.7292	37.9256	22	21	7
ENSRNOG00000021096	327	325	387	377	374	349
ENSRNOG00000021097	30	15.99997	36.99996	34	19.00004	17
ENSRNOG00000021098	143	126	175	155	144	151
ENSRNOG00000021099	454	451	466	552	480	459
ENSRNOG00000021100	39	25	26	37	31	54
ENSRNOG00000021101	354.9997	248	462	433	460.999	285.9998
ENSRNOG00000021102	1023.00000093345	843	827.9993	1325	988	924
ENSRNOG00000021103	13.99996	14.0000307	5	17.999998	18	10
ENSRNOG00000021104	1266	1317	1087	1127	1024	1214
ENSRNOG00000021105	134	119	142	139	92	118
ENSRNOG00000021106	1218	1013	1108	1263	1230	951
ENSRNOG00000021108	32.2034	42.9551	25.43949	13.7359	30.14544	35.9615
ENSRNOG00000021109	14	11	10	13	7	8
ENSRNOG00000021110	1444	1437	359	870	1371	1632
ENSRNOG00000021113	1186.17	1155.85	751.744	965.085	939.006	964.578
ENSRNOG00000021116	0	0	0	0	1	1
ENSRNOG00000021117	1073	1062	1157	1264	1083	964
ENSRNOG00000021118	3521	3034	3238	3765	3530	2849
ENSRNOG00000021119	238	265	329	346	306	242
ENSRNOG00000021120	1072	859	1111	1107	984	869
ENSRNOG00000021123	9.33453	17.6347	15.536	9.29908	5.16144	9.27278
ENSRNOG00000021125	2665	2835	2833	3168	2806	2638
ENSRNOG00000021128	689	667	896	906	724	727
ENSRNOG00000021129	1258	1123.0003	1117.0003	1286.0001	1196.0007	1088.9992
ENSRNOG00000021130	647.9997	480	627.9997	681.0004	627	513
ENSRNOG00000021131	669	661	718	712	692	606
ENSRNOG00000021132	1116	1169	1369	1253	1203	1016
ENSRNOG00000021133	2120.302	2089.339	2066.542	2208.381	2034.992	2059.1986
ENSRNOG00000021134	2	2	2	0	1	2
ENSRNOG00000021137	272	282.0005	229.9997	303.9997	305.9995	243.0002
ENSRNOG00000021138	1584.22866	1544.25128	1327.09073	1591.1986	1516.54089	1443.20897
ENSRNOG00000021139	2069.002	2064.996	2058.0031	2638.0022	2412.004	2161.0006
ENSRNOG00000021140	6	5	8	13	8	9
ENSRNOG00000021143	1201.77	1167.7528	1232.907	1246.798	1120.46	1022.7927
ENSRNOG00000021144	1070	1060	878	1017	865	981
ENSRNOG00000021145	654	637	821	816	723	507
ENSRNOG00000021147	624	596	707	695	668	581
ENSRNOG00000021149	0	4	2	0	0	0
ENSRNOG00000021150	717	595	574	741	630	553
ENSRNOG00000021151	3161	3607	3391	3680	3353	3232
ENSRNOG00000021153	590	863	868	909	813	747
ENSRNOG00000021155	605	624	675	619	635	540
ENSRNOG00000021156	1464.48	1384.77	1788.67	2116.9	1699.99	1420.27
ENSRNOG00000021157	83	68	82	75	86	75
ENSRNOG00000021158	237	219	281	250	226	227
ENSRNOG00000021159	0	0	0	0	0	1.00419
ENSRNOG00000021160	0	0	0	0	0	0
ENSRNOG00000021161	147.97	130.126	117.434	171.645	133.416	136.397
ENSRNOG00000021164	4526	4268	3881	4892	4163	4081
ENSRNOG00000021166	1727	1035	1281	1566	1478	1168
ENSRNOG00000021168	4763	4666	3254	3982	3713	4545
ENSRNOG00000021170	1649.002	1738.002	1786.002	1901.996	1827.998	1602.002
ENSRNOG00000021173	561	635	671	701	626	574
ENSRNOG00000021174	414.9995	490	739	857	729	517
ENSRNOG00000021175	2328.96	2326.98	2490	2516	2591	2237
ENSRNOG00000021176	312	276	221	269	265	260
ENSRNOG00000021177	11902	12972	13290	12926	12463	12481
ENSRNOG00000021179	1173	1040	1082	1152	1043	1056
ENSRNOG00000021181	1275	1209	1121	1308	1278	1077
ENSRNOG00000021182	743	727	662	680	776	710
ENSRNOG00000021183	1390.29	1221.06	1648.53	1852.81	1400.77	1358.23
ENSRNOG00000021184	1181	931	1121	1456.999	1249	915
ENSRNOG00000021185	418	465	463	492	505	369
ENSRNOG00000021186	1	0	0	0	0	2
ENSRNOG00000021198	296.334	349.009	316.23	329.228	344.591	283.677
ENSRNOG00000021199	43	37	47	45	36	50
ENSRNOG00000021200	843.511	873.523	1466.05	902.816	1065.93	857.473
ENSRNOG00000021201	19386	19082	21229	20089	20447	16770
ENSRNOG00000021202	4231	4116	4176	4551	3860	3831
ENSRNOG00000021203	616	696	607	667	576	625
ENSRNOG00000021206	334.0001	392	469	336.9996	413.0004	336.0004
ENSRNOG00000021207	1.01113	0	3.02672	1.0034	2.00606	3.64469
ENSRNOG00000021209	250.99968	264.9999	320.0004	251.00047	291.99954	257.00035
ENSRNOG00000021213	1953.29	1813.8	2265.88	1982.18	1880.57	1966.53
ENSRNOG00000021215	1528	1734	1533	1684	1513	1536
ENSRNOG00000021216	479.215	532.703	424.041	541.534	540.711	492.127
ENSRNOG00000021217	27	20	24	16	20	23
ENSRNOG00000021218	990	801	1098	1141	1031	802
ENSRNOG00000021220	333	278	345	336	372	265
ENSRNOG00000021221	355.9995	372.0002	418	432	393	310.0003
ENSRNOG00000021222	684	636	671	783	667	605
ENSRNOG00000021223	1962.0006	1909.9994	2130.0001	2244.998	2108.004	1816.9994
ENSRNOG00000021224	777	781	775	982	866	791
ENSRNOG00000021225	0	0	0	0	0	1
ENSRNOG00000021229	0	1	0	0	1	0
ENSRNOG00000021230	478	468	494	481	489	456
ENSRNOG00000021231	151	129	129	195	153	157
ENSRNOG00000021232	1134	1344	1251	1440	1230	1151
ENSRNOG00000021233	1626	1792	1754	1867	1758	1696
ENSRNOG00000021234	19	15	22	29	33	22
ENSRNOG00000021237	1484	1273	1317	1591	1303	1317
ENSRNOG00000021240	2848	2538	2261	2637	2642	2500
ENSRNOG00000021241	38	23	32	50	19	19
ENSRNOG00000021242	1307	1318	1393	1299	1344	1181
ENSRNOG00000021243	26.0087	16.6433	44.7917	28.60749	22.0202	27.38194
ENSRNOG00000021244	237	196	226	276	254	217
ENSRNOG00000021245	537.9995	486.0004	516.3426	665.5341	599.0004	427.0002
ENSRNOG00000021247	59	37	62	49	33	51
ENSRNOG00000021248	698	571	640	790	584	617
ENSRNOG00000021249	354.9999	279.9996	314.0004	403	349	278.9996
ENSRNOG00000021250	10	24	21	29	24	14
ENSRNOG00000021255	434	449.409	315.696	397.006	457.502	373.921
ENSRNOG00000021256	226	279	469	306	328	162
ENSRNOG00000021259	4830	5014	3399	4178	4560	4815
ENSRNOG00000021260	11	17	28	25	30	13
ENSRNOG00000021261	46.7073	56.7525	63.0724	45.7545	65.847	41.0114
ENSRNOG00000021262	596	506	513	576	498	495
ENSRNOG00000021263	648	623	601	659	632	594
ENSRNOG00000021264	2202	2091	2093	2284	1844	2253
ENSRNOG00000021265	555	498	603	527	558	541
ENSRNOG00000021266	0	1	1	0	0	1
ENSRNOG00000021268	59	47	71	65	67	48
ENSRNOG00000021269	1	1	2	4	1	3
ENSRNOG00000021270	536	636	457	564	488	518
ENSRNOG00000021272	157	141	116	180	98	135
ENSRNOG00000021273	466	502	492	592	517	456
ENSRNOG00000021274	9.22144	4.1728	4.01396	6.00768	10.1161	6.11788
ENSRNOG00000021276	169	173	106	134	149	107
ENSRNOG00000021285	1583	850	1691	1307	1414	1036
ENSRNOG00000021287	386	345	349	395	381	352
ENSRNOG00000021289	768	755	732	736	641	594
ENSRNOG00000021290	0	0	0	0	0	0
ENSRNOG00000021292	549.159	501.212	514.383	523.735	536.576	447.505
ENSRNOG00000021294	0	0	2	6	3	2
ENSRNOG00000021295	1055	1014	1009	1197	1097	1086
ENSRNOG00000021298	1035	807	1021	864	889	847
ENSRNOG00000021302	3	8	5	2	6	4
ENSRNOG00000021303	198	179	190	198	189	211
ENSRNOG00000021310	0	1	3	1	0	1
ENSRNOG00000021312	786.3241	658.29	823.638	947.592	803.718	719.855
ENSRNOG00000021313	0	0	0	0	0	0
ENSRNOG00000021314	5370	4835	3668	5798	4129	4729
ENSRNOG00000021316	1211	1259	1288	1186	1299	1186
ENSRNOG00000021317	6787	7451	6554	6835	6300	6663
ENSRNOG00000021318	928.297	774.335	1456.88555	1457.48	1260.5486	571.097
ENSRNOG00000021323	67	74	67	62	49	62
ENSRNOG00000021324	115	134	162.0001	140	89	101
ENSRNOG00000021329	0	0	0	0	0	0
ENSRNOG00000021330	410	372	359	349	393	386
ENSRNOG00000021332	0	0	0	0	0	0
ENSRNOG00000021334	5	11	2	7	3	3
ENSRNOG00000021338	4621	3901.98	3844	4152.96	4364.96	4119
ENSRNOG00000021345	10.44	17.1947	20.9831	19.1407	14.8752	11.3876
ENSRNOG00000021347	126.99995	120.9998	123	129	114	115
ENSRNOG00000021355	53	36	63	48	51	44
ENSRNOG00000021357	0	4.95867	10.4264	2.27199	1.47565	2.96433
ENSRNOG00000021359	687.814	731.787	541	715.603	562	639
ENSRNOG00000021364	0	0	0	0	0	0
ENSRNOG00000021365	197.688	151.6	189.637	201.16	192.523	164.515
ENSRNOG00000021366	0	0	0	0	0	0
ENSRNOG00000021370	321	326	271	299	267	282
ENSRNOG00000021379	344	335	311	450	338	341
ENSRNOG00000021380	190	171	330	410	198	151
ENSRNOG00000021381	20	29	60	53	39	19
ENSRNOG00000021384	164	124	86	163	142	98
ENSRNOG00000021390	167.99976	162	168.9996	187	179	164.00019
ENSRNOG00000021392	1468	1386	1216	1382	1317	1269
ENSRNOG00000021395	2.40341	0	2.38398	2.38791	3.59951	1.203
ENSRNOG00000021397	0	0	0	0	0	0
ENSRNOG00000021399	465	558	579	615	533	527
ENSRNOG00000021400	21	21	30	32	26	19
ENSRNOG00000021401	2	7	14	11	7	3
ENSRNOG00000021402	70	82	75	66	86	92
ENSRNOG00000021403	2775	2664	2585	2938	2692	2826
ENSRNOG00000021405	0	0	0	0	0	0
ENSRNOG00000021406	0	0	0	0	0	0
ENSRNOG00000021410	9	2	6	0	2	9
ENSRNOG00000021411	0	0	0	0	0	0
ENSRNOG00000021412	581.0003	573.9998	582.9998	570.9999	484	502.99996
ENSRNOG00000021420	71	57	48	69	62	44
ENSRNOG00000021424	10	10	6	17	4	10
ENSRNOG00000021425	0	0	0	0	0	0
ENSRNOG00000021430	0	0	0	0	0	0
ENSRNOG00000021433	1422.87	1290.21	825.862	1142.36	1036.08	1523.01
ENSRNOG00000021434	7	7	6	8	7	5
ENSRNOG00000021435	0	0	0	0	0	1
ENSRNOG00000021437	6787	3011	3910	10139	9232	3194
ENSRNOG00000021438	5591.81	5783.57	3718.76	5426.3	4927.67	5144.45
ENSRNOG00000021440	2190	1874	1499	1964	1857	2224
ENSRNOG00000021441	232	159	206.000000036919	361	317.00000213777	125.00045
ENSRNOG00000021442	286	379	379	392	327	303
ENSRNOG00000021445	2	0	3	0	1	2
ENSRNOG00000021447	87	113	89	130	142	115
ENSRNOG00000021452	0	0	0	0	0	0
ENSRNOG00000021463	173.99986	134	180	213.9999	160	135
ENSRNOG00000021468	1	0	0	0	3.000004	2
ENSRNOG00000021469	259.314	269.763	303.267	289.991	187.996	235.805
ENSRNOG00000021470	0	0	0	0	0	0
ENSRNOG00000021472	0	0	0	0	0	0
ENSRNOG00000021473	0	0	0	0	0	0
ENSRNOG00000021474	1	5	8	5	3	1
ENSRNOG00000021475	487.198	490.477	478.908	503.525	447.118	469.255
ENSRNOG00000021478	298	281	267	222.9995	242	260
ENSRNOG00000021480	25	33	60	50	44	51
ENSRNOG00000021484	8.54225	5.2039	0	0	0	18.8034
ENSRNOG00000021485	0	0	0	0	0	0
ENSRNOG00000021490	0	0	0	0	0	0
ENSRNOG00000021492	2790.81	2462.77	2957.36	2768.85	2741.33	2336.34
ENSRNOG00000021493	14	18	17	16	10	8
ENSRNOG00000021497	503	453	406	358	406	422
ENSRNOG00000021499	0	0	2	2	1	2
ENSRNOG00000021507	0	0	1	0	0	0
ENSRNOG00000021510	81	103	152	135	144	87
ENSRNOG00000021513	14	20	10	13	15	11
ENSRNOG00000021517	106	91	108	118	105.99985	111
ENSRNOG00000021518	61.2965	60.3407	66.1797	60.2567	44.0609	54.3089
ENSRNOG00000021521	4	2	2	5	2	3
ENSRNOG00000021524	2	5	3	7	3	5
ENSRNOG00000021525	398	440	427.05	243	284	437
ENSRNOG00000021526	54	54	93	95	58	40
ENSRNOG00000021528	624	676	591	789	718	757
ENSRNOG00000021533	0	0	0	0	0	0
ENSRNOG00000021536	11	15	16	16	15	12
ENSRNOG00000021540	35	64	50	88	48	50
ENSRNOG00000021546	1	0	0	2	0	2
ENSRNOG00000021547	0	0	0	0	0	1
ENSRNOG00000021548	452.0003	464	353.0002	467.0003	460.9996	429.9997
ENSRNOG00000021551	10	9	12	15	7	7
ENSRNOG00000021552	142	181	138	147	131	136
ENSRNOG00000021553	126	146	160	166	158	134
ENSRNOG00000021555	187.933	137.977	162.905	170.558	175.932	157.615
ENSRNOG00000021557	0	0	0	0	0	0
ENSRNOG00000021560	19.6486	13.3883	25.2238	27.3121	11.7118	16.9751
ENSRNOG00000021569	276	199	269	345	207	189
ENSRNOG00000021573	1026.9	927.662	657.246	754.983	683.312	837.964
ENSRNOG00000021575	0	0	0	0	0	0
ENSRNOG00000021578	32	23	21	21	34	29
ENSRNOG00000021579	801	812	668	697	696	797
ENSRNOG00000021581	981.3331067	869	940.473	1112.677	1011.352	789.432
ENSRNOG00000021584	12.9361	28.0342	16.4084	7.41984	16.186	14.9074
ENSRNOG00000021586	14	21	15	21	11	18
ENSRNOG00000021589	31.0011	33.0078	30.001	26.0008	12	24
ENSRNOG00000021602	34	18	51	34	29	41
ENSRNOG00000021609	153.671	156	294	293	172	152
ENSRNOG00000021611	834.0000267131	820	752.99997	871	877.9997	766.9996
ENSRNOG00000021614	1729.0009	1380.0004	1645	2222.9991	1968.0004	1381.99956
ENSRNOG00000021615	206	213.0004	237.0001	247.0004	213.9996	168.0004
ENSRNOG00000021619	0	0	0	0	2	0
ENSRNOG00000021628	117	152	111	159	151	125
ENSRNOG00000021637	2719	2531	2615	2329	2400	2391
ENSRNOG00000021638	4055	4583	3974	4214	3928	4208
ENSRNOG00000021644	54	54.0212	62	52.0385	55.0387	39
ENSRNOG00000021656	4	1	0	1	1	2
ENSRNOG00000021657	67	40	51	75	35	44
ENSRNOG00000021658	0	0	0	0	0	0
ENSRNOG00000021659	9	4	4	8	6	5
ENSRNOG00000021660	355	340	456	427	433	316
ENSRNOG00000021663	73.8206	72.6629	65.6503	57.4046	50.294	73.6047
ENSRNOG00000021669	559	635	220	288	331	579
ENSRNOG00000021670	464	245	594	556	507	233
ENSRNOG00000021671	269	223	230	285	249	222
ENSRNOG00000021674	0	0	0	0	0	0
ENSRNOG00000021678	1155	1261	1251	1595	1265	1174
ENSRNOG00000021680	164	152	162	147	113	133.00012
ENSRNOG00000021681	1146	1394	1130	904	807	1269
ENSRNOG00000021682	2299	1942.0017	2228.99858	2168.9968	2405.0046	1815.0029
ENSRNOG00000021685	7	3	8	7	1	13
ENSRNOG00000021688	0	0	2.07025	1.03393	0	0
ENSRNOG00000021689	512.99954	577.00044	532.9998	595.9998	594.9996	494.9998
ENSRNOG00000021691	337	306	362	428	410	319
ENSRNOG00000021693	379.529	370.396	403.039	411.299	415.194	364.56
ENSRNOG00000021695	0	0	0	0	0	0
ENSRNOG00000021702	354.3857	392.49295	358.84236	382.1646	350.38033	310.23701
ENSRNOG00000021704	30	26	24	12	17	31
ENSRNOG00000021705	814	714	652	700	664	707
ENSRNOG00000021712	305.155	312.4856	323.2377	308.3427	289.8032	292.5672
ENSRNOG00000021713	419.00043	297.99969	322.99979	405	308	379.0004
ENSRNOG00000021714	5	2	3	1	0	2
ENSRNOG00000021718	392	367	441	348	321	385
